"start_date","end_date","id","title","url","reasons","status","risk_level","establishment_id","establishment_slug","establishment_name","establishment_address","establishment_telephone","establishment_grant_date","establishment_activities","quantity_recovered","quantity_unit","states"
"2015-01-17","2016-06-08","014-2015(Original)","Illinois Firm Recalls Chicken Products Produced Without Adequate Ready-To-Eat HACCP Plan and a Listeria Monocytogenes Program","https://www.fsis.usda.gov/recalls-alerts/illinois-firm-recalls-chicken-products-produced-without-adequate-ready-eat-haccp-0","","Closed","High","","","","","","","","4043","pounds",""
"2015-01-17","2016-06-08","015-2015","Illinois Firm Recalls Pork Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/illinois-firm-recalls-pork-products-produced-without-benefit-inspection","","Closed","High","","","","","","","","23373","pounds",""
"2015-01-17","2016-06-08","016-2015","Georgia Firm Recalls Chicken and Beef Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/georgia-firm-recalls-chicken-and-beef-products-due-misbranding-and-undeclared","","Closed","High","","","","","","","","14130","pounds",""
"2015-01-17","2017-08-15","013-2015","California Firm Recalls Pork Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-pork-products-produced-without-benefit-inspection","","Closed","High","","","","","","","","341","pounds","California"
"2015-01-21","2016-06-08","017-2015","Pennsylvania Firm Recalls Pork Products Imported Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-pork-products-imported-without-benefit-inspection","","Closed","High","","","","","","","","104","pounds",""
"2015-01-21","2016-06-08","018-2015","Florida Firm Recalls Beef, Chicken and Pork Products Due to Misbranding and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/florida-firm-recalls-beef-chicken-and-pork-products-due-misbranding-and-undeclared","","Closed","High","","","","","","","","0","pounds","Florida, Illinois, Indiana, Massachusetts, New Jersey, Texas"
"2015-01-23","2016-06-08","019-2015","Illinois Firm Recalls Chicken Steak Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/illinois-firm-recalls-chicken-steak-products-due-misbranding-and-undeclared","","Closed","High","","","","","","","","0","pounds","Illinois"
"2015-01-23","2016-06-08","020-2015","Arizona Firm Recalls Chicken Breast Fritters Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/arizona-firm-recalls-chicken-breast-fritters-products-due-misbranding-and-undeclared","","Closed","High","","","","","","","","0","pounds","Arizona, Colorado"
"2015-01-26","2016-06-08","021-2015","New York Firm Recalls Sausage Products Due to Misbranding and An Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/new-york-firm-recalls-sausage-products-due-misbranding-and-undeclared-allergen","","Closed","High","","","","","","","","0","pounds",""
"2015-01-28","2016-06-08","022-2015","Washington Firm Recalls Boneless Beef Trim Product Due To Possible E. Coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/washington-firm-recalls-boneless-beef-trim-product-due-possible-e.-coli-o157h7","","Closed","High","M235+P235","washington-beef-llc","Washington Beef, LLC","201 Elmwood Rd   Toppenish, WA 98948","(509) 865-2121","2016-12-23","Meat Processing, Meat Slaughter, Poultry Processing","9970","pounds","Oregon, Washington"
"2015-01-29","2016-06-08","023-2015","California Firm Recalls Chicken Stew Products Produced Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chicken-stew-products-produced-without-benefit-import","","Closed","High","","","","","","","","4127","pounds","Alaska, California, Colorado, Idaho, Maryland, Oregon, Texas, Utah, Washington"
"2015-01-30","2016-06-08","024-2015","Ohio Firm Recalls Salami Products Due To Possible Temperature Abuse","https://www.fsis.usda.gov/recalls-alerts/ohio-firm-recalls-salami-products-due-possible-temperature-abuse","","Closed","High","","","","","","","","0","pounds","California, New York, Ohio, Pennsylvania"
"2015-01-30","2016-06-08","025-2015","Minnesota Firm Recalls Pork Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/minnesota-firm-recalls-pork-products-produced-without-benefit-inspection","","Closed","High","","","","","","","","264","pounds",""
"2015-01-30","2016-06-08","026-2015","Pennsylvania Firm Recalls Pork Rib Products Due to Misbranding and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-pork-rib-products-due-misbranding-and-undeclared-allergen","","Closed","High","","","","","","","","0","pounds","New Jersey, Pennsylvania"
"2015-01-30","2016-06-08","027-2015","Florida Firm Recalls Cooked Pork Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/florida-firm-recalls-cooked-pork-products-due-misbranding-and-undeclared-allergen","","Closed","High","","","","","","","","18448","pounds","Florida"
"2015-02-04","2016-06-08","028-2015","Recall Notification Report 028-2015 (Bratwurst)","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-028-2015-bratwurst","","Closed","","M13149+P13149+V13149","krehbiels-specialty-meats-inc","Krehbiels Specialty Meats Inc","1636 Mohawk Rd.   McPherson, KS 67460","(620) 241-0103","2011-04-14","Meat Processing, Meat Slaughter, Poultry Processing, Poultry Slaughter, Voluntary Processing - Exotic, Voluntary Processing - Meat, Voluntary Processing - Poultry, Voluntary Processing - Rabbit, Volun","0","pounds",""
"2015-02-10","2016-06-08","030-2015","Whole Foods Markets, Inc. Recalls Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/whole-foods-markets-inc.-recalls-products-due-misbranding-and-undeclared-allergen","","Closed","High","","","","","","","","19","pounds","Connecticut, Kentucky, Maine, Maryland, Massachusetts, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Virginia, District of Columbia"
"2015-02-10","2017-01-30","029-2015","Canada Firm Recalls Poultry Products Produced Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/canada-firm-recalls-poultry-products-produced-without-benefit-import-inspection","","Closed","High","","","","","","","","0","pounds","Washington"
"2015-02-13","2016-06-08","031-2015","California Firm Recalls Beef Products Produced Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-beef-products-produced-without-benefit-import-inspection","","Closed","High","M27510+P27510","atm-international-usa-inc","ATM International USA, Inc.","3420 Kashiwa   Torrance, CA 90505","(310) 325-1710","2014-09-11","Meat Processing, Poultry Processing","1999","pounds","Arizona, California, Washington"
"2015-02-17","2016-06-08","032-2015","Michigan Brand, Inc. Recalls Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/michigan-brand-inc.-recalls-products-due-misbranding-and-undeclared-allergen","","Closed","Low","","","","","","","","380","pounds","Michigan"
"2015-02-17","2016-06-08","033-2015","Ruiz Foods Recalls Sausage Product Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/ruiz-foods-recalls-sausage-product-due-misbranding-and-undeclared-allergen","","Closed","High","","","","","","","","0","pounds","Indiana"
"2015-02-19","2016-06-08","034-2015","Kenosha Beef International Recalls Beef Product Due to Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/kenosha-beef-international-recalls-beef-product-due-possible-listeria-contamination","","Closed","High","","","","","","","","12925","pounds","Illinois, North Carolina"
"2015-02-20","2016-06-08","035-2015","ESS Food Recalls Pork Products Produced Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/ess-food-recalls-pork-products-produced-without-benefit-import-inspection","","Closed","High","","","","","","","","0","pounds","Iowa, Texas"
"2015-02-26","2016-06-08","036-2015","Sunset Farm Foods, Inc Recalls Sausage Products Due To Misbranding And Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/sunset-farm-foods-inc-recalls-sausage-products-due-misbranding-and-undeclared","","Closed","Low","M9185+P9185","sunset-farm-foods-inc","Sunset Farm Foods, Inc.","1201 Madison Hwy   Valdosta, GA 31603","(229) 242-2952","2010-10-15","Meat Processing, Poultry Processing","5401","pounds","Alabama, Arkansas, Florida, Georgia, New Jersey, New York"
"2015-03-01","2016-12-13","037-2015","Oscar's Hickory House Recalls Beef Jerky Product Due To Processing Deviation","https://www.fsis.usda.gov/recalls-alerts/oscars-hickory-house-recalls-beef-jerky-product-due-processing-deviation","","Closed","High","","","","","","","","0","pounds",""
"2015-03-02","2016-06-08","038-2015","Campos Foods, LLC Recalls Beef Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/campos-foods-llc-recalls-beef-products-due-misbranding-and-undeclared-allergens","","Closed","Low","","","","","","","","0","pounds","Texas"
"2015-03-04","2016-06-08","039-2015","Bavarian Meats Recalls Brand Loaf Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/bavarian-meats-recalls-brand-loaf-products-due-misbranding-and-undeclared-allergen","","Closed","Low","","","","","","","","154","pounds","Hawaii, Idaho, Oregon, Washington"
"2015-03-05","2016-06-08","040-2015","Premier Distribution Center, Inc. Recalls Beef and Pork Products Due to Misbranding","https://www.fsis.usda.gov/recalls-alerts/premier-distribution-center-inc.-recalls-beef-and-pork-products-due-misbranding","","Closed","High","","","","","","","","0","pounds","Arizona, California, Washington"
"2015-03-06","2017-07-20","041-2015","Rio Tex Wholesale Meats Recalls Ready-To-Eat Beef Products Due To Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/rio-tex-wholesale-meats-recalls-ready-eat-beef-products-due-possible-listeria","","Closed","High","","","","","","","","0","pounds","Texas"
"2015-03-12","2016-06-08","042-2015","Bon Appetizers, LLC Recalls Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/bon-appetizers-llc-recalls-products-due-misbranding-and-undeclared-allergen","","Closed","High","","","","","","","","0","pounds",""
"2015-03-12","2016-06-08","043-2015","L & L Foods Recalls Bacon Bits Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/l-l-foods-recalls-bacon-bits-due-misbranding-and-undeclared-allergen","","Closed","Low","","","","","","","","11421","pounds","North Carolina, Ohio"
"2015-03-13","2016-06-08","044-2015","Grand Papa's Inc. Recalls Fried Pork Skin Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/grand-papas-inc.-recalls-fried-pork-skin-products-produced-without-benefit","","Closed","High","","","","","","","","446","pounds","Michigan"
"2015-03-14","2016-06-08","045-2015","Gourmet Kitchen Inc. Recalls Various Beef and Chicken Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/gourmet-kitchen-inc.-recalls-various-beef-and-chicken-products-due-misbranding-and","","Closed","Low","M18450+P18450","gourmet-kitchen-inc","Gourmet Kitchen Inc","1238 Corlies Avenue   Neptune, NJ 7753","(732) 775-5281","2005-08-02","Meat Processing, Poultry Processing","1177","pounds","Arizona"
"2015-03-14","2016-06-08","046-2015","Bear Creek Smokehouse Recalls Beef Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/bear-creek-smokehouse-recalls-beef-products-due-misbranding-and-undeclared-allergen","","Closed","Low","","","","","","","","583","pounds","Texas"
"2015-03-17","2016-06-08","047-2015","Recall Notification Report 047-2015 (Buffalo Jerky)","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-047-2015-buffalo-jerky","","Closed","","","","","","","","","67","pounds","Missouri"
"2015-03-18","2016-06-08","048-2015","Stoneridge Wholesale Division, LLC Recalls Pork Tenderloin Product Due To Misbranding And Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/stoneridge-wholesale-division-llc-recalls-pork-tenderloin-product-due-misbranding","","Closed","High","","","","","","","","269","pounds","Illinois, Wisconsin"
"2015-03-20","2016-06-08","049-2015","Van Lang Foods Recalls Pork And Chicken Products Due To Misbranding And Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/van-lang-foods-recalls-pork-and-chicken-products-due-misbranding-and-undeclared","","Closed","High","","","","","","","","0","pounds","Massachusetts"
"2015-03-20","2017-04-11","050-2015","Boa Vida Imports Recalls Pork And Beef Products Imported From An Ineligible Country Without Benefit Of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/boa-vida-imports-recalls-pork-and-beef-products-imported-ineligible-country-without","","Closed","High","","","","","","","","0","pounds","Massachusetts"
"2015-03-23","2016-06-08","051-2015","Stock Yards Meat Packing Co., Inc. Recalls Roast Beef Product Due to Misbranding","https://www.fsis.usda.gov/recalls-alerts/stock-yards-meat-packing-co.-inc.-recalls-roast-beef-product-due-misbranding","","Closed","Low","","","","","","","","0","pounds","Arizona, California"
"2015-03-25","2017-06-15","052-2015","Recall Notification Report 052-2015 (Flap Meat Beef)","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-052-2015-flap-meat-beef","","Closed","Low","","","","","","","","1234","pounds","California"
"2015-04-01","2016-06-08","054-2015","Robber&rsquo;s Roost Jerky Recalls Beef and Pork Jerky Product Due to Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/robbers-roost-jerky-recalls-beef-and-pork-jerky-product-due-possible-listeria","","Closed","High","","","","","","","","0","pounds","Washington"
"2015-04-01","2017-04-25","053-2015","Laser Corned Beef Products Produced Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/laser-corned-beef-products-produced-without-benefit-import-inspection","","Closed","High","","","","","","","","758","pounds","California, Maryland, Virginia"
"2015-04-02","2016-06-08","055-2015","Lebanese Butcher Slaughter, Inc. Recalls Beef, Goat, and Lamb Products Due To Misbranding and Being Produced Without Benefit of Full Inspection","https://www.fsis.usda.gov/recalls-alerts/lebanese-butcher-slaughter-inc.-recalls-beef-goat-and-lamb-products-due-misbranding","","Closed","High","M31959","lebanese-butcher-slaughter-house-inc","Lebanese Butcher Slaughter House Inc","241 West Shirley Avenue   Warrenton, VA 20186","(540) 347-4178","2017-02-24","Meat Processing, Meat Slaughter","0","pounds",""
